BCC Fe edge dislocation + rigid particle

17136 atoms
2 atom types

0.0 64.2923836376 xlo xhi
0.0 64.6086294397 ylo yhi
0.0 48.9586250987 zlo zhi

Masses

1 55.845
2 55.845

Atoms # atomic

406 1 22.25505587 4.03803934 -0.00000000
407 1 0.82426133 2.01901967 33.80476495
408 1 0.00000000 2.01901967 31.47340185
409 1 2.47278399 2.01901967 31.47340185
410 1 1.64852266 2.01901967 29.14203875
411 1 4.12130664 2.01901967 29.14203875
412 1 3.29704531 2.01901967 26.81067565
413 1 5.76982930 2.01901967 26.81067565
414 1 4.94556797 2.01901967 24.47931255
415 1 7.41835196 2.01901967 24.47931255
416 1 6.59409063 2.01901967 22.14794945
417 1 9.06687462 2.01901967 22.14794945
418 1 8.24261329 2.01901967 19.81658635
419 1 10.71539727 2.01901967 19.81658635
420 1 9.89113594 2.01901967 17.48522325
421 1 12.36391993 2.01901967 17.48522325
422 1 11.53965860 2.01901967 15.15386015
423 1 14.01244259 2.01901967 15.15386015
424 1 13.18818126 2.01901967 12.82249705
425 1 15.66096525 2.01901967 12.82249705
426 1 14.83670392 2.01901967 10.49113395
427 1 17.30948790 2.01901967 10.49113395
428 1 16.48522657 2.01901967 8.15977085
429 1 18.95801056 2.01901967 8.15977085
430 1 18.13374923 2.01901967 5.82840775
431 1 20.60653322 2.01901967 5.82840775
432 1 19.78227189 2.01901967 3.49704465
433 1 22.25505587 2.01901967 3.49704465
434 1 21.43079455 2.01901967 1.16568155
435 1 23.90357853 2.01901967 1.16568155
436 1 0.82426133 -0.00000000 37.30180960
437 1 0.00000000 0.00000000 34.97044650
438 1 2.47278399 -0.00000000 34.97044650
439 1 1.64852266 0.00000000 32.63908340
440 1 4.12130664 -0.00000000 32.63908340
441 1 3.29704531 0.00000000 30.30772030
442 1 5.76982930 -0.00000000 30.30772030
443 1 4.94556797 0.00000000 27.97635720
444 1 7.41835196 -0.00000000 27.97635720
445 1 6.59409063 0.00000000 25.64499410
446 1 9.06687462 -0.00000000 25.64499410
447 1 8.24261329 0.00000000 23.31363100
448 1 10.71539727 -0.00000000 23.31363100
449 1 9.89113594 0.00000000 20.98226790
450 1 12.36391993 -0.00000000 20.98226790
451 1 11.53965860 0.00000000 18.65090480
452 1 14.01244259 -0.00000000 18.65090480
453 1 13.18818126 0.00000000 16.31954170
454 1 15.66096525 -0.00000000 16.31954170
455 1 14.83670392 0.00000000 13.98817860
456 1 17.30948790 -0.00000000 13.98817860
457 1 16.48522657 0.00000000 11.65681550
458 1 18.95801056 -0.00000000 11.65681550
459 1 18.13374923 0.00000000 9.32545240
460 1 20.60653322 -0.00000000 9.32545240
461 1 19.78227189 0.00000000 6.99408930
462 1 22.25505587 -0.00000000 6.99408930
463 1 21.43079455 0.00000000 4.66272620
464 1 23.90357853 -0.00000000 4.66272620
465 1 23.07931720 0.00000000 2.33136310
466 1 25.55210119 -0.00000000 2.33136310
467 1 24.72783986 0.00000000 0.00000000
468 1 27.20062385 -0.00000000 -0.00000000
469 1 0.82426133 24.22823604 2.33136310
470 1 -0.00000000 24.22823604 0.00000000
471 1 2.47278399 24.22823604 0.00000000
472 1 0.82426133 22.20921637 5.82840775
473 1 -0.00000000 22.20921637 3.49704465
474 1 2.47278399 22.20921637 3.49704465
475 1 1.64852266 22.20921637 1.16568155
476 1 4.12130664 22.20921637 1.16568155
477 1 0.82426133 20.19019670 9.32545240
478 1 -0.00000000 20.19019670 6.99408930
479 1 2.47278399 20.19019670 6.99408930
480 1 1.64852266 20.19019670 4.66272620
481 1 4.12130664 20.19019670 4.66272620
482 1 3.29704531 20.19019670 2.33136310
